,Unnamed: 0,列1,refcode,Melting point_original,smiles,MP[K],MP[℃],note
7253,63054,63054,NADCEA,85deg.C,CC=CC(=O)OC1CCCCC1c1ccc(cc1)c1ccccc1,358.15,85.15,
7254,63057,63057,NADCOK,157-158deg.C,CC(C)=C1C2CCC1C1=C2CCC2=C(CC1)C1CCC2C1=C(C)C,430.65,157.65,
7255,63072,63072,NADJUX,292-294deg.C,CC(=O)Oc1ccc2ccccc2c1c1c(OC(C)=O)c(OC(C)=O)c(c2ccccc12)c1c(OC(C)=O)ccc2ccccc12,566.15,293.15,
7256,63075,63075,NADLAF,408-409 K,CC1CCC(C(C1)OC(=O)C1(CC2CC1C=C2)C(=O)c1ccccc1)C(C)(C)c1ccccc1,408.5,135.5,
7257,63082,63082,NADNIP,41-43deg.C,OC1C=CC=CC1O,315.15,42.15,
7258,63096,63096,NADVAP,57deg.C,CC1=C(C)C23CCCCCC12C1=C3CCCCC1,330.15,57.15,
7259,63097,63097,NADVET,373 K,C1CCC2=C(CC1)C13CCCCCC21C(=C3Cc1ccccc1)Cc1ccccc1,373.0,100.0,
7263,63103,63103,NADWEV,93.0-94.0deg.C,COc1cccc(COC2COc3ccccc3OCCOCCOc3ccccc3OC2)c1,366.65,93.65,
7265,63106,63106,NADWIZ,72.0-73.0deg.C,COc1ccc(COC2COc3ccccc3OCCOCCOc3ccccc3OC2)cc1,345.65,72.65,
7267,63124,63124,NAFBOL,75-77deg.C,CC1C2CC(CC1=O)C1(C)CC(=O)C21,349.15,76.15,
7268,63152,63152,NAFNUE,393-394 K,COc1ccc(cc1)C1=C(OC)C(=O)c2c(O)c(OC)c(OC)c(OC)c2O1,393.5,120.5,
7269,63178,63178,NAFTEU,418-421 K,CC1(C)CC2C(O)C34COC(=O)C3(C4)C(C)(O)C2C1,419.5,146.5,
7270,63183,63183,NAFWEW,95deg.C(dec.),COC(=O)C1OC2(CC3CCC2(C)C3(C)C)OC1C(=O)OC,368.15,95.15,
7271,63197,63197,NAFYIC,168deg.C,COC1OC(CO)C2OC3(CCCCC3(OC)OC2C1O)OC,441.15,168.15,
7272,63203,63203,NAFZEZ,307-308K,c1ccc(cc1)C1=CC=CC=C2C=CC=C12,307.5,34.5,
7273,63223,63223,NAGHOS,437-439 K,CC(C)C1OC(=O)C21CC(C)C(O)(c1ccccc1)C1(C2)C(OC1=O)C(C)C,438.0,165.0,
7274,63241,63241,NAGMUF,75-76 deg.C,COC(=O)C1C2CC(C(C)C2C)C1C(O)=O,348.65,75.65,
7275,63299,63299,NAHPAO,491-493 K,COC(=O)c1ccc(cc1)C#Cc1ccc(cc1)C(=O)OC,492.0,219.0,
7276,63300,63300,NAHPER,395-396 K,CC1(C)CC(C)(OO1)OOC1(C)CC(C)(C)OO1,395.5,122.5,
7277,63301,63301,NAHPES,463-464 K,COC(=O)c1ccc(cc1)C#CC#Cc1ccc(cc1)C(=O)OC,463.5,190.5,
7278,63320,63320,NAHTIA,435 K,CCOC(=O)C=C(OC)C=Cc1cc2CCc3ccc(CCc1cc2)c(C=CC(OC)=CC(=O)OCC)c3,435.0,162.0,
7279,63321,63321,NAHTOG,431 K,CCOC(=O)C=C(OC)C=Cc1cc2CCc3ccc(CCc1cc2)cc3C=CC(OC)=CC(=O)OCC,431.0,158.0,
7280,63335,63335,NAHXAW,461 K,CCOC(=O)C=CC=CC=CC=Cc1cc2CCc3ccc(CCc1cc2)c(C=CC=CC=CC=CC(=O)OCC)c3,461.0,188.0,
7281,63340,63340,NAHYOK,455-457 K,COC(=O)C1(CC2(C3C(CO)C(O)CCC13)C(C)(C)C1CCC2(C)C1=C)C(=O)OC,456.0,183.0,
7282,63352,63352,NAJBIL,73-74 deg.C,CC1=CC(OC1=O)C1CCCC(=O)C1,346.65,73.65,
7283,63354,63354,NAJBOR,53-54 deg.C,O=C1CCCC(C1)C1OC(=O)C=C1,326.65,53.65,
7284,63360,63360,NAJDIL,142deg.C,C1C2C1C1(OC2(c2ccccc2)c2ccccc12)c1ccccc1,415.15,142.15,
7285,63366,63366,NAJFAF,172.5-173deg.C,CC1(C)C=C(c2ccccc2)c2ccccc2C1C(c1ccccc1)c1ccccc1,445.9,172.9,
7286,63396,63396,NAJMAO,406-408 K,Cc1ccc2c(c1)C(=O)CC2(c1ccccc1)c1ccccc1,407.0,134.0,
7287,63444,63444,NAJZUX,431.1-432.9 K,CC1CCC(C(C1)OC1(C)CC(C)(C)OC2CC(C)CCC12)C(C)=C,432.0,159.0,
7288,63456,63456,NAKJEP,351-354 K,CCOC(=O)c1cc(cc(C(=O)OCC)c1O)C(OCc1ccccc1)C(OCc1ccccc1)C(O)COCc1ccccc1,352.5,79.5,
7289,63472,63472,NAKMIV,159-160deg.C,CC(C)CCCC(C)C1CCC2C3=CCC4C(C3CCC12C)C(=O)c1ccccc1C4=O,432.65,159.65,
7290,63473,63473,NAKNES,127-129deg.C,CC1CCCC2=C1C1OC(=O)C(=COC3OC(=O)C(=C3)C)C1C2,401.15,128.15,
7291,63475,63475,NAKNIW,43-46deg.C,CC1CCCC2=C1C1OC(=O)CC1C2,317.65,44.65,
7292,63487,63487,NAKWUR,-58deg.C,COCCOC,215.15,-57.85,
7293,63503,63503,NALBAD,88-90deg.C,COc1cc(O)c(CC=C(C)C)c(OC)c1OC,362.15,89.15,
7294,63512,63512,NALDEM,398 K,CC12CC(OC(=O)C1CCC1(C)C2C=CCC1=O)C1=COC=C1,398.0,125.0,
7295,63514,63514,NALDUZ,90-91deg.C,C1OCC23OC(C=C2)C2(CC2)C23CC12,363.65,90.65,
7296,63516,63516,NALFOV,416-418 K,CC1(C)OC2OC3C(O)C(O)(OC3C2O1)c1ccccc1,417.0,144.0,
7297,63525,63525,NALJAO,447-449 K,COc1cc2CC3C(COC3=O)Cc3cc4OCOc4cc3c2cc1OC,448.0,175.0,
7298,63549,63549,NALZEG,60-61 deg.C,CC(=O)CCCCCCCCCCCCCCc1ccc2OCOc2c1,333.65,60.65,
7299,63563,63563,NAMKES,426.4-426.9 K,CCOC(=O)C1C(CC(=CC1=O)c1ccccc1O)c1ccccc1C,426.65,153.65,
7300,63565,63565,NAMLIX,526-528 K,O=C1C2C(C(=O)c3ccccc13)C1(c3ccccc3)C(=O)C2(c2ccccc2)c2c3ccccc3c3ccccc3c12,527.0,254.0,
7301,63567,63567,NAMLUJ,608-611 K,O=C1C2C3C(=O)C4C1C15c6ccccc6c6ccccc6C41C3(c1ccccc1)C(=O)C25c1ccccc1,609.5,336.5,
7302,63569,63569,NAMMUK,505-506 K,CC1(C)CCC2(O)C(C1)C1=CCC3C4(C)CCC(=O)C(C)(C)C4CCC3(C)C1(C)CC2=O,505.5,232.5,
7303,63570,63570,NAMNEV,372-374 K,COc1cc(OC)c2c(c1)cc(OC)c(C(=O)C=CC)c2OC,373.0,100.0,
7304,63576,63576,NAMREZ,485.5-486.8 K,CC1CC2OC(=O)C3=C2C(CCC3)C21C=C(OC2=O)C1=COC=C1,486.15,213.15,
7305,63580,63580,NAMSEA,419 K,Cc1ccc(cc1)c1ccccc1C(O)=O,419.0,146.0,
7306,63584,63584,NAMTAY,454 K,COc1cc(OC)c2c(OC3(O)C(OC(=O)C23O)C(O)CO)c1,454.0,181.0,
7307,63595,63595,NAMVUS,91-92.5deg.C,COC(=O)CCC12CC31CCC1(C)C(CCC1(C)C3CC1OC(=O)C(=C)C21)C(C)CCC=C(C)C=O,364.9,91.9,
7308,63607,63607,NAMXEE,144-145deg.C,CC(=O)C1=CC2C3CC4CC3(CCC34OCCO3)C1(C)CC2=O,417.65,144.65,
7309,63615,63615,NAMZAD,505-507 K,CC1C2C3CCC4C5(C)CCC(OC(C)=O)C(C)(C)C5CCC4(C)C3(C)CCC2(C)CCC1=C,506.0,233.0,
7310,63616,63616,NAMZOR,193-195 deg.C,CC1C2C=C3C(=CC(=O)C3=C(C)CC2OC1=O)C,467.15,194.15,
7311,63640,63640,NANHEP,405-406 K,CC1=CC2(C)C(=O)C(C)(C#Cc3ccccc3)C1CC12C=C(C)C(=O)C(=C1)C,405.5,132.5,
7312,63655,63655,NANLIX,178-180deg.C,CC1(C)C2(C)CCC1(OC2=O)C(=O)OC1C=CC=C2c3ccccc3C12OC(=O)C12CCC(C)(C(=O)O1)C2(C)C,452.15,179.15,
7313,63657,63657,NANLOE,389 K,CCOc1c(OC2C=C(C(=O)C(=C2C(C)(C)C)OCC)C(C)(C)C)c(ccc1C(C)(C)C)C(C)(C)C,389.0,116.0,
7314,63659,63659,NANLUJ,163-164deg.C,CC1(C)C2(C)CCC1(OC2=O)C(=O)OC1C=CC=C2CCC12OC(=O)C12CCC(C)(C(=O)O1)C2(C)C,436.65,163.65,
7315,63700,63700,NANYIM,408.3 K,COc1cc(OC)c2C=CC(Oc2c1)(c1ccccc1)c1ccccc1,408.3,135.3,
7316,63701,63701,NANYOS,384.9 K,COc1cc2OC(C=Cc2cc1OC)(c1ccccc1)c1ccccc1,384.9,111.9,
7317,63703,63703,NAPCBU,86 deg.C,C1Cc2cc3ccccc3cc12,359.15,86.15,
7318,63708,63708,NAPHTA23,353.5 K,c1ccc2ccccc2c1,353.5,80.5,
7319,63723,63723,NAPJIY,393 K,COc1cc(OC)c2CC3(CCCCC3)OC(=O)c2c1,393.0,120.0,
7320,63742,63742,NAPNAU,415.5-416.5 K,CC(=O)C1=C(C)OC2(C1c1ccccc1)c1ccccc1Oc1ccccc21,416.0,143.0,
7321,63745,63745,NAPNEY,433-433.5 K,CC(=O)C1=C(C)OC2(C1CCc1ccccc21)c1ccccc1,433.25,160.25,
7322,63756,63756,NAPPYR01,613 K,c1cc2ccc3ccc4ccc5c6c7cccc8ccc9ccc%10ccc(c%11c(c1)c2c3c4c5%11)c6c%10c9c78,613.0,340.0,
7323,63758,63758,NAPQOL,52deg.C,CC(CC(C=O)(C(C)C)c1ccccc1)OC(C)=O,325.15,52.15,
7324,63774,63774,NAPXAC01,432-433K,OC(=O)COc1ccc2ccccc2c1,432.5,159.5,
7325,63813,63813,NAQTII,452-453K,CC(C)(C)c1ccccc1C1c2ccccc2c2ccccc12,452.5,179.5,
7326,63818,63818,NAQWAD,506 K,CC12CCC(O)C(O)C1CCC1C2CCC2(C)C1CCC2=O,506.0,233.0,
7327,63819,63819,NAQWEH,499 K,CC12CCC3C(CCC4=C(O)C(=O)CCC34C)C1CCC(=O)O2,499.0,226.0,
7328,63827,63827,NAQYEJ,460.4K,CCCCOc1ccc(OC(=O)c2ccc(cc2)C(=O)Oc2ccc(OCCCC)cc2)cc1,460.4,187.4,
7329,63834,63834,NARBAJ,385-386K,COc1cc(O)c(C(C)=O)c(OC)c1OC(C)=O,385.5,112.5,
7330,63841,63841,NARFAN,412-413K,Cc1cccc(c1)c1ccc(cc1)c1cccc(C)c1,412.5,139.5,
7331,63842,63842,NARJAR,423-425 K,CC1CC=CC(=O)OC(C)CC(OC(=O)c2ccccc2)C(OC(=O)c2ccccc2)C=CC(=O)O1,424.0,151.0,
7332,63843,63843,NARJEY,472-473 K,CC1(O)C2CC3C(=C)C(=O)C=CC3(C)CC2OC1=O,472.5,199.5,
7333,63848,63848,NARKUN,91-92 deg.C,c1ccc(cc1)C1=Cc2ccccc2C=Cc2ccccc12,364.65,91.65,
7334,63874,63874,NASDER,75-76deg.C,COc1ccc(COC(=O)C(C)=CC2CCC(=O)O2)cc1,348.65,75.65,
7335,63875,63875,NASDIV,132-134deg.C,CC1(CCC(=O)O1)C=C1CCOC1=O,406.15,133.15,
7336,63886,63886,NASNOL,469-471 K,CC1=C(C(c2ccccc2)C2(C)C(=C)C(=C(c3ccccc3)C12C)c1ccccc1)c1ccccc1,470.0,197.0,
7337,63895,63895,NASVOT01,450-453 K,OC(=CC(=O)c1ccccc1)c1cccc(c1)C(O)=CC(=O)c1ccccc1,451.5,178.5,
7338,63908,63908,NATJAW,381-383 K,COC(=O)C1=C(OC(C1COC(C)=O)(c1ccccc1)c1ccccc1)C(C)C,382.0,109.0,
7339,63909,63909,NATKAV,74.0-75.5deg.C,CC(=O)C1=C(C)OC2(CCCCc3ccccc23)C1,347.9,74.9,
7340,63912,63912,NATKUP,360-362 K,CC1(C)C2CCC1(C)C(=O)C2=C(O)c1ccccc1,361.0,88.0,
7341,63919,63919,NATPUT,238-239deg.C,CC(OC(C)=O)C(C)(O)C(=O)OC1CC2C3C(OC2=O)C=C(C)C3C2OC(=O)C(=C)C12,511.65,238.65,
7342,63932,63932,NATXOV,175-177deg.C,CCC(C)C(=O)OC1C(C)C(C)CC2=CC(=C(OC)C(=O)C32COc2c4OCOc4cc1c32)OC,449.15,176.15,
7343,63936,63936,NAVBIV,454-455 K,CCOC(=O)C(C)=C1C(O)C2C(C)(CO)C3CC3C2(C)OC1=O,454.5,181.5,
7344,63940,63940,NAVGAT,483-484 K,OC1C2OC3(OC1C(O)C(O3)C2O)c1ccccc1,483.5,210.5,
7345,63952,63952,NAVLAA,364 K,CCOC(=O)C12C(C)CC(=O)CC1C(C)(CCC2=O)C(=O)OC,364.0,91.0,
7346,63959,63959,NAVVAL,164 K,CCC=O,164.0,-109.0,
7347,63962,63962,NAVZAM,164.2-165.9deg.C,COc1ccc(C=C(c2ccccc2)c2ccccc2)c2C=C(Oc12)c1ccccc1,438.2,165.2,
7348,63963,63963,NAVZUG,50-51deg.C,CCCCCC1=CC(=O)C(=C(O)C1=O)C1C=C(C)CCC1C(C)=C,323.65,50.65,
7349,63964,63964,NAWBAP,81-82deg.C,CCCCCC1=CC(=O)C2=C(OC(C)(C)c3ccc(C)cc23)C1=O,354.65,81.65,
7350,63975,63975,NAWNAA,57-60deg.C,COC(=O)C(O)C(O)C(=O)OC,331.65,58.65,
7351,63998,63998,NAXCUK,407 K,COc1ccc(cc1)C=C1c2ccccc2c2ccccc12,407.0,134.0,
7352,64041,64041,NAYBOF,414-415 K,CC1CC(OC(=O)C(C)=C)C2=C(COC(C)=O)C(=O)OC2C2OC2(C)CCC1OC(C)=O,414.5,141.5,
7353,64054,64054,NAYLAE,416-419 K,CC1(C)CCCC2(C)C3CCC(=C(OC=O)C3OC(O)CC12)C1CO1,417.5,144.5,
7354,64055,64055,NAYLEE,117-118deg.C,COC(=O)CCC1C=CCC2=C(O)C(=O)C=CC12C(=O)OC,390.65,117.65,
7355,64057,64057,NAYLII,151-152deg.C,CC1(C)OC2(C)CC(=O)C(=C3CC=CC1C23C=O)O,424.65,151.65,
7356,64059,64059,NAYLIM,174-176 deg.C,CC(=O)CC(O)C1=C(CCC2C1OC(O)CC1C(C)(C)CCCC21C)C=C,448.15,175.15,
7357,64060,64060,NAYLOO,167-168deg.C,COC(=O)C12C3COC1(C)CC(=O)C(=C2CC=C3)O,440.65,167.65,
7358,64061,64061,NAYLOS,233-234 deg.C,CC1(C)CCCC2(C)C3CCC(=C(C=O)C3OC(=O)CC12)C=C,506.65,233.65,
7359,64062,64062,NAYLUU,148deg.C,COC(=O)CCC1C=CCC2=CC=C(OC)C(=O)C12C(=O)OC,421.15,148.15,
7360,64063,64063,NAYMAB,121deg.C,CC1(C)CC2(C)C(=C)C(=O)OC3(C)CCCC4(C)CCC1=C2C34,394.15,121.15,
7361,64091,64091,NAZDUN,54deg.C,CC1(C)CCC(=C2C=CC=C12)c1ccccc1,327.15,54.15,
7362,64092,64092,NAZDUO,94.6 deg.C,CCCCCCCCCCCC(=O)Oc1ccc(C=CC(=O)c2ccccc2)cc1,367.75,94.75,
7363,64101,64101,NAZKIJ,408-409 K,OC12COC3CCCC(O)(OC1)C23,408.5,135.5,
7364,64105,64105,NAZLAC01,498.5 K,COc1cc(C)c(C=CC(C)=CC=CC(C)=CC(O)=O)c(C)c1C,498.5,225.5,
7365,64114,64114,NAZNIM,414-415 K,CC1(C)C2CCC3(C)OC(C)(C=C)C(O)CC3C2(C)C=CC1=O,414.5,141.5,
7366,64115,64115,NAZNOS,420-421 K,CC1(C)C2CCC3(C)OC(C)(CCC3C2(C)C=CC1=O)C=C,420.5,147.5,
7367,64117,64117,NAZRAK,540-543 K,CC1OC2OC1C=CC=CC(=O)OC1CC3OC4C=C(C)CCC4(COC(=O)C=C(C)C2O)C1(C)C13CO1,541.5,268.5,
7368,64119,64119,NAZROY,567-569 K,Cc1cc2ccc3ccc4ccccc4c3c2c(c1O)c1c(O)c(C)cc2ccc3ccc4ccccc4c3c12,568.0,295.0,
7369,64122,64122,NAZSOW,91-93deg.C,CC1CCC(C(C1)OC(=O)C(C)(Cc1ccccc1)C(C)=O)C(C)(C)c1ccccc1,365.15,92.15,
7370,64125,64125,NAZTIU,90-92 deg.C,CC1(C)C2CC(O)C(C(O)c3ccccc3)C1C2,364.15,91.15,
7371,64139,64139,NAZZAP01,365K,O=CC(=Cc1ccccc1)c1ccccc1,365.0,92.0,
7372,64152,64152,NBONAN01,415 K,O=C1OC(=O)C2C3CC(C=C3)C12,415.0,142.0,
7373,64156,64156,NBPHDB,201deg.C,c1ccc2c(c1)C1C=CC3C4C=CC5c6ccccc6C45C213,474.15,201.15,
7374,64163,64163,NCHODA,367-368 K,CC(C)CCCC(C)C1CCC2C3C=CC4=C(CCC(C4)OC(C)=O)C3CCC12C,367.5,94.5,
7375,64165,64165,NDMSCN,201-6deg.C,COC1CC2C=CC3C4OC2(C3C(O)C(C)C4O)C(=CC(C)C(OC1=O)C(C)O)C,376.65,103.65,
7376,64210,64210,NEBYEZ,479 K,Cc1ccccc1c1cc(c2ccccc2C)c(cc1c1ccccc1C)c1ccccc1C,479.0,206.0,
7377,64216,64216,NEBZEC,397-399 K,CC(C)OC(=O)C1=C(C(=O)OC1(C)O)c1ccccc1,398.0,125.0,
7378,64221,64221,NEBZOM,382-384 K,COC(=O)C1=C(C)OC(=O)C1(CC(=O)c1ccc(C)cc1)c1ccccc1,383.0,110.0,
7379,64225,64225,NECBED,63.7-64.4 deg.C,CC(=O)OC1=CCOC2(COC(C)(C)O2)C1=O,337.2,64.2,
7380,64258,64258,NECXAU,415-417 K,CC1(C)C2CC3CC(=O)OCC3(C2)C1O,416.0,143.0,
7381,64287,64287,NEDNOZ,88-96deg.C,CC(=CC(O)=O)C(O)=O,365.15,92.15,
7382,64305,64305,NEDYEA,446-447.4K,COc1ccc(C=O)c2c(OC(=O)c3ccccc3)cccc12,446.7,173.7,
7383,64323,64323,NEFGOV,92-93deg. C,OCC1CC(CO)c2ccccc2C1,365.65,92.65,
7384,64335,64335,NEFNUH,160-162deg.C,CC(C)C1(O)CC(C)(C)C2C(C(C)(C)C)C1(CO)C2=C,434.15,161.15,
7385,64357,64357,NEFWOL,98-99 deg.C,CC1(C)C2CCC3(C)OC(C)(CCC3C2(C)CCC1=O)C=C,371.65,98.65,
7386,64363,64363,NEFZIH,126.0-128.0deg.C,CC1C(CC2C(C)C(=O)C(C=C(C)C)C3C(=C)CCC1=C23)OC(C)=O,400.15,127.15,
7387,64381,64381,NEGGAH,183.5-184.5deg.C,O=C1c2ccccc2C(=C2CC1(C1CC2C=C1)c1ccccc1)c1ccccc1,457.15,184.15,
7388,64382,64382,NEGGEL,234.0-235.0deg.C,O=C1c2ccccc2C2(OC32CC1(C1CC3C=C1)c1ccccc1)c1ccccc1,507.65,234.65,
7389,64383,64383,NEGGIP,193.5-194.5deg.C,C1CC2CC1C13CC21C1(OC3(c2ccccc2)c2ccccc12)c1ccccc1,467.15,194.15,
7390,64385,64385,NEGGOW,388-389 K,CC1(C)CC=CC2=C(C=C1)C(OC2=O)c1ccccc1,388.5,115.5,
7391,64429,64429,NEHBIL,493-494 K,CC(=O)OCC1OC2C(OC(=O)c3ccccc23)C(OC(=O)c2ccccc2)C1OC(=O)c1ccccc1,493.5,220.5,
7392,64430,64430,NEHDEJ,105-107deg.C,CC1C2C(CC3(C)CCCC(=C3C2OC(C)=O)C)OC1=O,379.15,106.15,
7393,64460,64460,NEHYUV,379.4 K,CCCCCCCCc1ccc(OC(=O)c2ccc(cc2)c2ccc(OC)cc2)cc1,379.4,106.4,
7394,64461,64461,NEHZAC,359.2 K,CCCCCCCCc1ccc(OC(=O)c2ccc(cc2)c2ccc(C)cc2)cc1,359.2,86.2,
7395,64462,64462,NEHZEG,455.6 K,Cc1ccc(OC(=O)c2ccc(cc2)c2ccc(C)cc2)cc1,455.6,182.6,
7396,64475,64475,NEJDUB,62-64deg.C,Cc1cc(C)c(c(C)c1)C1(OO1)c1c(C)cc(C)cc1C,336.15,63.15,
7399,64551,64551,NEKDUD,595-599 K,C1C2CC3CC1CC(C2)(C3)C#Cc1ccc(cc1)c1ccc(cc1)C#CC12CC3CC(CC(C3)C1)C2,597.0,324.0,
7400,64552,64552,NEKFAL,594-597 K,C1C2CC3CC1CC(C2)(C3)C#Cc1c2ccccc2c(C#CC23CC4CC(CC(C4)C2)C3)c2ccccc12,595.5,322.5,
7401,64554,64554,NEKFIT01,488-490 K,C1C2CC3CC1CC(C2)(C3)C#CC#CC#CC#CC12CC3CC(CC(C3)C1)C2,489.0,216.0,
7402,64561,64561,NEKMEV,220-221deg.C,OC1CCc2ccc(Oc3cc(CCC(O)C1)ccc3O)cc2,493.65,220.65,
7403,64614,64614,NELQAW,318K,CCOC(=O)C(C(C)=O)=C(O)C=Cc1ccccc1,318.0,45.0,
7404,64635,64635,NEMCEO,532-533 K,COc1cc2Oc3cc(O)c4OC(C)(C)C=Cc4c3C(=O)c2c(O)c1CC=C(C)C,532.5,259.5,
7405,64694,64694,NEMYUB,458-460 K,COc1ccc2C(=C(c3ccccc3)C3(C(=O)CCCC3=O)c2c1)C,459.0,186.0,
7406,64702,64702,NENFAP,324-325 K,O=C1C(CCc2ccccc12)Cc1ccccc1,324.5,51.5,
7407,64710,64710,NENJEX,481 K,OC(=O)C=Cc1cccc2ccccc12,481.0,208.0,
7408,64716,64716,NENKOG,576-578 K,Oc1ccc(cc1)C1=CC(=O)c2c(O1)ccc1ccccc21,577.0,304.0,
7409,64717,64717,NENKOI,327-332 K,CCCCC1(OOC(CCCC)(OO1)c1ccccc1)c1ccccc1,329.5,56.5,
7410,64718,64718,NENKUM,475-477 K,COc1ccc(c(OC)c1)C1=C(O)C(=O)c2ccccc2O1,476.0,203.0,
7411,64720,64720,NENLOI,340 K,CC(C)(C)c1ccc(cc1)C(=O)C=C(O)c1ccc2ccccc2c1,340.0,67.0,
7412,64729,64729,NENTUV,405 K,C1COc2cc3ccccc3cc2OC1,405.0,132.0,
7413,64733,64733,NENWOS,414-417 K,CC1CCC23OC12CCC1C3CC=C2CC(O)CCC12C,415.5,142.5,
7414,64742,64742,NENZOV,489-492 K,CC(C)(C)c1cc(c2OCCC3CC(=O)C4(OC34)c2c1)C(C)(C)C,490.5,217.5,
7415,64743,64743,NENZUB,464-465 K,CC(C)(C)c1cc2c(OCCCC3CC(=O)C2=C3)c(c1)C(C)(C)C,464.5,191.5,
7416,64744,64744,NEOLEM,111-2deg.C,CC1CC(O)C=C2CCC(=O)C(OC(C)=O)C(=CC12C)C,329.65,56.65,
7417,64747,64747,NEPBUG,438-440 K,CC(=O)C1CCC2C3CCc4c(C)cccc4C3CCC12C,439.0,166.0,
7418,64749,64749,NEPGCL01,399.2K,CC(C)(CO)CO,399.2,126.2,
7419,64759,64759,NEPLIG,447-448 K,COc1c2CCCCc3cc(cc(C(=C(C)c1cc(c2)C(C)(C)C)C)c3OC)C(C)(C)C,447.5,174.5,
7420,64763,64763,NEPNTH,160-1deg.C,COc1c(C)cc(O)c2C(=O)C(=C(O)C(=O)c12)OC,353.65,80.65,
7421,64764,64764,NEPQAD,475-477 K,O=C1Oc2c(C=C1)ccc1ccc3ccc4ccccc4c3c21,476.0,203.0,
7422,64765,64765,NEPQEH,511-513 K,O=C1Oc2c(C=C1)ccc1ccc3ccc4ccc5ccccc5c4c3c21,512.0,239.0,
7423,64766,64766,NEPQIL,491-493 K,O=C1Oc2ccc3ccc4ccc5ccc6ccccc6c5c4c3c2C=C1,492.0,219.0,
7424,64781,64781,NEPYIS,341 K,COCc1cc(C=O)ccc1OC,341.0,68.0,
7425,64794,64794,NEQBIV,480-482 K,COC(=O)c1c(C)c2COCc2c(c1C(=O)OC)c1c2COCc2c(C)c(C(=O)OC)c1C(=O)OC,481.0,208.0,
7426,64802,64802,NEQDIY,385-386 K,COc1cc(O)c(cc1OC)C(C)=O,385.5,112.5,
7427,64810,64810,NEQHUM,131-133 deg.C,COC1CCC2(C)C3CCC4(C)C(CCC4C3CC=C2C1)C1CO1,405.15,132.15,
7428,64819,64819,NEQKEZ,145-145.5 deg.C,O=C(OC1CC2c3ccccc3C1c1ccccc21)c1ccccc1,418.4,145.4,
7429,64847,64847,NEQYUF,404 K,Cc1ccc(CC(O)(Cc2ccc(C)cc2)C23CC4CC(CC(C4)C2)C3)cc1,404.0,131.0,
7430,64857,64857,NERGIC,485-489 K,CC(C)=CCC1CC23CC4C(C)(C)c5ccccc5C(=O)C54C(=O)C(CC=C(C)C)(CC1(C)C25O)C3=O,487.0,214.0,
7431,64894,64894,NERZEQ,442-443 K,COc1ccc(C=CC(=O)c2ccc3ccccc3c2)cc1O,442.5,169.5,
7432,64899,64899,NESDOF,392-393 K,COc1cc(C=CC(=O)c2ccc3ccccc3c2)cc(OC)c1OC,392.5,119.5,
7433,64903,64903,NESGOH,74-75deg.C,COc1cc(C)c(cc1C#CCOC(C)=O)C#CCOC(C)=O,347.65,74.65,
7434,64924,64924,NESSUA,426-427 K,CC(C)C1(O)CCC2(C)CCCC(C)(O)C2C1OC(C)=O,426.5,153.5,
7435,64928,64928,NESTUB,434-436 K,CC1=C(CCC2=COC=C2)C2(C)CCC(=O)C(C)(C)C2C(O)C1=O,435.0,162.0,
7436,64930,64930,NESVEN,469-471 K,CC1=CC(=O)c2c(O)cc(OC3OC(CO)C(O)C(O)C3O)cc2O1,470.0,197.0,
7437,64932,64932,NESXOZ,408-411 K,CC1C2CC3=C(C=CC4OC4C41CC(OC4O2)C1=COC=C1)C(=O)OC3,409.5,136.5,
7438,64934,64934,NESYOA01,394 K,CC1(C)OC2CC(CC2O1)C(O)=O,394.0,121.0,
7439,64960,64960,NETSEK,396-397 K,CC1OCC(OC(=O)c2ccccc2)C(OC(=O)c2ccccc2)C1OC(=O)c1ccccc1,396.5,123.5,
7440,64975,64975,NEUROA,400-401 K,CC(C)CC(=O)OC1CC(C)(O)C(=O)C=CC(C)CC2OC(=O)C(=C)C12,400.5,127.5,
7441,64976,64976,NEUROB,438-439 K,CC(C)CC(=O)OC1C(OC(C)=O)C(C)(O)C(=O)C=CC(C)CC2OC(=O)C(=C)C12,438.5,165.5,
7442,64993,64993,NEVPOT,59-60deg.C,[2H]C(C)OC(=O)C12CCC(C)(C(=O)O1)C2(C)C,332.65,59.65,
7443,64994,64994,NEVPUZ,80-82deg.C,CC1=CCCC(=CCC2=CC(=O)C(=CC2=O)CC(=CCC1)C)C,354.15,81.15,
7444,64995,64995,NEVQAG,127-129deg.C,CC(C)=CC1CC(=CCCC(=CCC2=CC(=O)C=C1C2=O)C)C,401.15,128.15,
7445,65014,65014,NEWJOO01,53-54deg.C,COC(=O)C1=C(C(=O)OC)C1(C)C,326.65,53.65,
7446,65016,65016,NEWKEF,396 K,CC1(C)CCCC(C)(O1)C1OC(=O)CC1O,396.0,123.0,
7447,65018,65018,NEWLEG,156-159deg.C,CC(=O)OC1CCC2(C)C3CCC4(C)C(CCC4C3C(O)C=C2C1)C=C,430.65,157.65,
7448,65019,65019,NEWLIK,218-221deg.C,CC(C(CC(O)=O)C12COC(=O)C1C1(C)C3CC2OC1(O)C(=O)C=C3C)C(O)=O,492.65,219.65,
7449,65020,65020,NEWLOQ,82-84deg.C,CC(=O)OC(CC1=CC(=O)OC1)C=C(C)CC1OC(=O)C(=C1)C,356.15,83.15,
